,CustomerID,ItemCategory1,Item_Cat_1_count,Item_Cat_1_amount
1058,1000136,15,2,29664
1059,1000136,16,4,69957
1060,1000136,18,1,2299
1061,1000136,2,12,152670
1062,1000136,3,13,87591
1063,1000136,4,6,12783
1064,1000136,5,85,429542
1065,1000136,6,4,45832
1066,1000136,7,6,83709
1067,1000136,8,49,331144
1068,1000137,1,39,558245
1069,1000137,10,1,19232
1070,1000137,11,4,15333
1071,1000137,13,1,562
1072,1000137,14,3,33623
1073,1000137,15,1,12740
1074,1000137,16,5,74424
1075,1000137,2,6,70976
1076,1000137,3,3,29880
1077,1000137,4,1,2744
1078,1000137,5,25,151391
1079,1000137,6,6,89364
1080,1000137,8,29,214887
1081,1000138,1,8,136339
1082,1000138,2,1,12884
1083,1000138,3,2,26949
1084,1000138,5,2,17250
1085,1000138,6,20,369913
1086,1000138,8,3,29684
1087,1000139,1,35,537851
1088,1000139,10,2,42217
1089,1000139,11,13,63719
1090,1000139,13,2,1687
1091,1000139,15,1,21140
1092,1000139,2,9,132827
1093,1000139,3,16,167302
1094,1000139,4,4,13273
1095,1000139,5,28,202184
1096,1000139,6,3,53306
1097,1000139,7,7,133936
1098,1000139,8,15,107232
1099,1000139,9,1,23415
1100,1000140,1,7,108397
1101,1000140,10,1,19030
1102,1000140,12,1,1370
1103,1000140,13,1,770
1104,1000140,14,1,18704
1105,1000140,2,1,3249
1106,1000140,3,1,10950
1107,1000140,5,9,65244
1108,1000140,6,3,44622
1109,1000140,7,1,8494
1110,1000140,8,6,48114
1111,1000141,1,3,34450
1112,1000141,10,1,23701
1113,1000141,13,1,768
1114,1000141,15,1,4921
1115,1000141,3,1,8376
1116,1000141,5,2,10912
1117,1000141,8,4,31930
1118,1000142,1,6,85385
1119,1000142,18,1,882
1120,1000142,2,2,22461
1121,1000142,3,5,54401
1122,1000142,4,1,2132
1123,1000142,5,9,52877
1124,1000142,6,2,36334
1125,1000142,7,1,8866
1126,1000142,8,6,37748
1127,1000143,1,19,270154
1128,1000143,3,2,13677
1129,1000143,5,10,63599
1130,1000143,8,5,28176
1131,1000144,1,8,109203
1132,1000144,13,1,928
1133,1000144,3,1,8141
1134,1000144,4,1,759
1135,1000144,5,2,10470
1136,1000144,6,3,40435
1137,1000144,7,1,20923
1138,1000144,8,5,43188
1139,1000145,1,3,31833
1140,1000145,11,1,4691
1141,1000145,13,1,584
1142,1000145,16,1,16772
1143,1000145,2,2,7148
1144,1000145,3,1,10798
1145,1000145,4,1,1416
1146,1000145,5,8,45876
1147,1000145,6,1,16519
1148,1000145,8,10,59885
1149,1000146,1,42,613948
1150,1000146,10,4,85074
1151,1000146,11,7,33683
1152,1000146,12,5,6623
1153,1000146,13,5,3406
1154,1000146,14,1,11332
1155,1000146,15,2,33514
1156,1000146,16,7,123829
1157,1000146,18,1,2390
1158,1000146,2,7,65489
1159,1000146,3,15,151688
1160,1000146,4,4,7719
1161,1000146,5,62,426600
1162,1000146,6,14,244822
1163,1000146,8,62,447138
1164,1000147,1,55,726978
1165,1000147,15,1,8984
1166,1000147,16,1,20242
1167,1000147,2,6,68970
1168,1000147,3,1,8144
1169,1000147,5,10,68416
1170,1000147,6,3,53526
1171,1000147,8,18,139627
1172,1000148,1,146,2134431
1173,1000148,10,1,19074
1174,1000148,11,7,40818
1175,1000148,12,4,5581
1176,1000148,13,5,3444
1177,1000148,14,1,11374
1178,1000148,15,3,38011
1179,1000148,16,2,41266
1180,1000148,17,1,10290
1181,1000148,18,2,5320
1182,1000148,2,24,310206
1183,1000148,3,9,93029
1184,1000148,4,9,26714
1185,1000148,5,61,403185
1186,1000148,6,3,21648
1187,1000148,7,1,16607
1188,1000148,8,58,422492
1189,1000148,9,1,13778
1190,1000149,1,115,1656937
1191,1000149,10,2,42233
1192,1000149,11,4,24244
1193,1000149,13,2,1343
1194,1000149,14,1,14863
1195,1000149,15,4,64890
1196,1000149,16,8,127640
1197,1000149,17,1,13125
1198,1000149,2,5,74908
1199,1000149,3,2,21267
1200,1000149,4,3,8435
1201,1000149,5,72,506846
1202,1000149,6,25,412551
1203,1000149,7,11,203065
1204,1000149,8,78,602255
1205,1000150,1,16,241931
1206,1000150,10,1,23438
1207,1000150,11,5,24229
1208,1000150,15,1,21158
1209,1000150,16,1,16210
1210,1000150,2,4,55413
1211,1000150,3,1,10960
1212,1000150,4,2,6364
1213,1000150,5,42,287256
1214,1000150,6,3,52904
1215,1000150,7,3,38354
1216,1000150,8,55,447715
1217,1000151,1,61,876804
1218,1000151,10,1,9513
1219,1000151,11,3,9444
1220,1000151,12,1,1731
1221,1000151,14,5,67120
1222,1000151,15,5,88634
1223,1000151,16,1,8532
1224,1000151,2,16,167245
1225,1000151,3,3,19630
1226,1000151,4,6,14053
1227,1000151,5,118,787053
1228,1000151,6,7,117528
1229,1000151,8,56,393510
1230,1000152,11,1,3201
1231,1000152,3,2,21499
1232,1000152,5,13,101676
1233,1000152,8,1,2279
1234,1000153,11,2,10660
1235,1000153,16,1,20650
1236,1000153,2,1,6823
1237,1000153,4,1,1378
1238,1000153,5,6,48865
1239,1000153,6,1,20679
1240,1000153,8,2,15878
1241,1000154,1,8,96508
1242,1000154,11,3,7918
1243,1000154,16,2,28856
1244,1000154,2,2,13282
1245,1000154,3,2,13841
1246,1000154,5,10,60330
1247,1000154,6,1,20638
1248,1000154,8,6,39959
1249,1000155,1,6,81457
1250,1000155,2,4,32827
1251,1000155,4,3,4312
1252,1000155,5,30,140073
1253,1000155,6,1,20634
1254,1000155,8,9,80921
1255,1000156,1,6,85861
1256,1000156,10,1,18571
1257,1000156,12,1,1773
1258,1000156,13,2,1487
1259,1000156,14,1,18324
1260,1000156,16,2,41211
1261,1000156,17,1,13032
1262,1000156,2,2,29431
1263,1000156,3,1,13236
1264,1000156,4,1,2059
1265,1000156,5,32,236509
1266,1000156,6,1,16005
1267,1000156,8,25,211560
1268,1000157,1,68,957174
1269,1000157,10,3,65327
1270,1000157,11,1,6157
1271,1000157,15,4,75889
1272,1000157,16,1,16332
1273,1000157,2,16,192638
1274,1000157,3,5,56623
1275,1000157,4,2,3604
1276,1000157,5,78,494151
1277,1000157,6,4,68911
1278,1000157,7,1,16923
1279,1000157,8,33,261224
1280,1000157,9,1,13809
1281,1000158,1,2,35074
1282,1000158,10,3,57444
1283,1000158,2,2,29472
1284,1000158,3,1,10665
1285,1000158,5,2,10602
1286,1000158,6,1,16011
1287,1000158,8,3,25684
1288,1000159,1,6,89788
1289,1000159,11,1,3049
1290,1000159,16,1,20861
1291,1000159,2,1,12828
1292,1000159,3,2,21572
1293,1000159,5,10,57973
1294,1000159,8,2,18032
1295,1000160,1,2,26878
1296,1000160,11,1,4681
1297,1000160,16,1,12474
1298,1000160,4,1,2058
1299,1000160,6,1,16375
1300,1000160,8,3,22101
1301,1000161,1,15,233575
1302,1000161,10,1,23441
1303,1000161,11,3,17958
1304,1000161,12,2,3435
1305,1000161,13,2,1922
1306,1000161,16,3,50068
1307,1000161,18,2,6108
1308,1000161,2,5,68074
1309,1000161,3,4,54159
1310,1000161,4,1,3538
1311,1000161,5,43,334514
1312,1000161,6,9,163277
1313,1000161,7,9,178740
1314,1000161,8,85,745853
1315,1000162,1,25,404423
1316,1000162,11,3,10483
1317,1000162,15,1,12986
1318,1000162,16,1,12141
1319,1000162,2,1,9583
1320,1000162,3,7,80767
1321,1000162,5,12,91599
1322,1000162,6,2,36620
1323,1000162,8,3,27756
1324,1000163,1,96,775659
1325,1000163,10,1,14358
1326,1000163,11,26,71353
1327,1000163,13,1,390
1328,1000163,14,2,26550
1329,1000163,16,5,66852
1330,1000163,18,2,5367
1331,1000163,2,6,45620
1332,1000163,3,9,63137
1333,1000163,4,1,782
1334,1000163,5,63,242833
1335,1000163,6,8,78491
1336,1000163,8,51,242339
1337,1000164,1,1,19339
1338,1000164,12,1,1058
1339,1000164,18,1,3107
1340,1000164,2,1,12741
1341,1000164,3,1,11011
1342,1000164,4,1,3525
1343,1000164,5,5,43668
1344,1000164,8,7,61344
1345,1000165,1,16,248166
1346,1000165,10,1,14103
1347,1000165,11,6,42287
1348,1000165,13,2,1326
1349,1000165,15,1,13201
1350,1000165,16,1,20648
1351,1000165,18,1,2305
1352,1000165,2,3,32829
1353,1000165,4,1,2758
1354,1000165,5,15,104791
1355,1000165,6,4,72572
1356,1000165,8,6,48003
1357,1000166,1,49,647817
1358,1000166,10,1,23187
1359,1000166,11,11,62413
1360,1000166,12,1,1731
1361,1000166,13,6,4752
1362,1000166,15,6,109957
1363,1000166,16,6,75225
1364,1000166,2,14,153239
1365,1000166,3,6,65320
1366,1000166,4,5,13219
1367,1000166,5,46,272463
1368,1000166,6,9,157234
1369,1000166,7,3,45974
1370,1000166,8,52,417754
1371,1000166,9,1,22848
1372,1000167,1,6,59556
1373,1000167,2,1,6571
1374,1000167,3,1,8288
1375,1000167,5,10,46154
1376,1000167,6,1,16121
1377,1000167,8,9,49907
1378,1000168,1,5,65941
1379,1000168,16,1,12602
1380,1000168,3,1,8308
1381,1000168,5,4,33368
1382,1000168,8,2,13998
1383,1000169,1,83,1218190
1384,1000169,10,4,43179
1385,1000169,11,3,13980
1386,1000169,12,6,6724
1387,1000169,13,3,1735
1388,1000169,14,1,15017
1389,1000169,15,3,38584
1390,1000169,16,4,57782
1391,1000169,17,1,5481
1392,1000169,18,3,7745
1393,1000169,2,10,114281
1394,1000169,3,8,84198
1395,1000169,4,10,24772
1396,1000169,5,88,550374
1397,1000169,6,9,135684
1398,1000169,7,4,45830
1399,1000169,8,72,486924
1400,1000170,1,20,336881
1401,1000170,11,3,10735
1402,1000170,15,2,34267
1403,1000170,16,1,20551
1404,1000170,18,1,3109
1405,1000170,2,1,16296
1406,1000170,4,1,3530
1407,1000170,5,3,17520
1408,1000170,6,1,16589
1409,1000170,8,9,77797
1410,1000171,1,1,12044
1411,1000171,2,1,16018
1412,1000171,5,2,13864
1413,1000171,6,3,48918
1414,1000171,7,6,104134
1415,1000171,8,2,13946
1416,1000172,10,7,131823
1417,1000172,15,1,8307
1418,1000172,2,1,9526
1419,1000172,5,2,12418
1420,1000172,6,1,16086
1421,1000172,7,2,28992
1422,1000172,8,1,5864
1423,1000173,1,55,785097
1424,1000173,10,6,117930
1425,1000173,11,9,48431
1426,1000173,12,3,4183
1427,1000173,13,6,4959
1428,1000173,14,2,29377
1429,1000173,15,2,34182
1430,1000173,16,12,203184
1431,1000173,17,1,10554
1432,1000173,18,5,16183
1433,1000173,2,13,149133
1434,1000173,3,6,67504
1435,1000173,4,2,4942
1436,1000173,5,53,360897
1437,1000173,6,19,294539
1438,1000173,7,11,190337
1439,1000173,8,109,883157
1440,1000174,1,50,719688
1441,1000174,15,1,21189
1442,1000174,2,1,6827
1443,1000174,4,1,2054
1444,1000174,5,1,5374
1445,1000174,8,1,7764
1446,1000175,1,13,204884
1447,1000175,10,2,46949
1448,1000175,11,6,36090
1449,1000175,12,5,8750
1450,1000175,15,2,26240
1451,1000175,16,1,20754
1452,1000175,2,5,55506
1453,1000175,3,7,73084
1454,1000175,4,7,22393
1455,1000175,5,50,341988
1456,1000175,6,5,86301
1457,1000175,7,1,12859
1458,1000175,8,66,523100
1459,1000176,1,6,88885
1460,1000176,2,4,43023
1461,1000176,5,29,187753
1462,1000177,1,14,208983
1463,1000177,10,1,18940
1464,1000177,13,1,776
1465,1000177,15,2,30064
1466,1000177,2,3,48391
1467,1000177,4,1,2859
1468,1000177,5,1,6918
1469,1000177,7,1,21033
1470,1000177,8,6,51600
1471,1000178,1,11,155665
1472,1000178,12,10,15010
1473,1000178,13,1,574
1474,1000178,18,1,3078
1475,1000178,2,7,81270
1476,1000178,3,10,105696
1477,1000178,4,1,3512
1478,1000178,5,16,104230
1479,1000178,6,1,4498
1480,1000178,8,8,67001
1481,1000179,1,21,191310
1482,1000179,11,3,4804
1483,1000179,15,2,22046
1484,1000179,2,6,49136
1485,1000179,4,1,2126
1486,1000179,5,12,65251
1487,1000179,6,1,12251
1488,1000179,8,19,121157
1489,1000179,9,1,18657
1490,1000180,1,1,7817
1491,1000180,10,1,18612
1492,1000180,2,1,10139
1493,1000180,3,1,10917
1494,1000180,4,1,2753
1495,1000180,5,7,43994
1496,1000180,6,3,44336
1497,1000180,7,1,16724
1498,1000180,8,14,102923
1499,1000181,1,68,963308
1500,1000181,15,1,21259
1501,1000181,2,4,45754
1502,1000181,3,3,26824
1503,1000181,4,5,8452
1504,1000181,5,57,348563
1505,1000181,6,11,203291
1506,1000181,8,20,171214
1507,1000182,1,10,165776
1508,1000182,16,1,8172
1509,1000182,3,2,24349
1510,1000182,4,1,2838
1511,1000182,5,32,216637
1512,1000182,6,4,45530
1513,1000182,8,4,27590
1514,1000183,1,10,114212
1515,1000183,10,6,117189
1516,1000183,11,1,4613
1517,1000183,12,2,2815
1518,1000183,13,2,1679
1519,1000183,15,2,38373
1520,1000183,3,1,13275
1521,1000183,4,1,2741
1522,1000183,5,19,145818
1523,1000183,6,4,81351
1524,1000183,8,16,138711
1525,1000184,1,12,148385
1526,1000184,16,1,20373
1527,1000184,18,1,3852
1528,1000184,2,2,32875
1529,1000184,3,17,214201
1530,1000184,4,5,15327
1531,1000184,5,4,31571
1532,1000184,6,4,64349
1533,1000184,8,6,41990
1534,1000185,1,29,421806
1535,1000185,5,1,5383
1536,1000185,8,1,8077
1537,1000186,1,15,248598
1538,1000186,11,2,10455
1539,1000186,16,1,20903
1540,1000186,2,2,28717
1541,1000186,3,18,182337
1542,1000186,4,2,5555
1543,1000186,5,13,89062
1544,1000186,6,1,20137
1545,1000186,7,1,20794
1546,1000186,8,3,25772
1547,1000187,1,19,254636
1548,1000187,11,1,4435
1549,1000187,13,1,762
1550,1000187,14,1,14735
1551,1000187,16,1,16481
1552,1000187,2,5,59122
1553,1000187,3,4,43532
1554,1000187,4,2,5603
1555,1000187,5,61,419074
1556,1000187,6,15,264803
1557,1000187,7,8,157910
1558,1000187,8,125,1011576
1559,1000188,1,17,192435
1560,1000188,10,1,23754
1561,1000188,11,3,13872
1562,1000188,16,3,37424
1563,1000188,17,1,10466
1564,1000188,5,7,42278
1565,1000188,6,1,19999
1566,1000188,8,8,61921
1567,1000189,1,6,104635
1568,1000189,11,1,6084
1569,1000189,16,2,25526
1570,1000189,2,1,9903
1571,1000189,5,3,17767
1572,1000189,8,6,46032
1573,1000190,1,16,239728
1574,1000190,10,1,23296
1575,1000190,11,10,51129
1576,1000190,16,2,36813
1577,1000190,2,4,51561
1578,1000190,3,4,43359
1579,1000190,4,1,2058
1580,1000190,5,23,145941
1581,1000190,6,6,81355
1582,1000190,8,13,103317
1583,1000191,1,2,27179
1584,1000191,5,11,70086
1585,1000191,8,3,20058
1586,1000192,1,118,1232578
1587,1000192,10,1,9565
1588,1000192,11,1,4502
1589,1000192,13,1,562
1590,1000192,15,2,25969
1591,1000192,16,5,67183
1592,1000192,18,1,3008
1593,1000192,2,8,75921
1594,1000192,3,9,76717
1595,1000192,4,5,7212
1596,1000192,5,65,367857
1597,1000192,6,7,86452
1598,1000192,8,61,448438
1599,1000193,1,15,210886
1600,1000193,10,3,57054
1601,1000193,11,1,6009
1602,1000193,12,5,6703
1603,1000193,13,1,754
1604,1000193,14,1,14595
1605,1000193,15,2,29650
1606,1000193,16,4,62806
1607,1000193,2,7,81127
1608,1000193,3,5,56904
1609,1000193,4,1,2757
1610,1000193,5,47,304423
1611,1000193,6,4,57207
1612,1000193,7,1,12662
1613,1000193,8,39,288747
1614,1000194,1,5,65585
1615,1000194,3,1,10783
1616,1000194,4,5,12681
1617,1000194,5,22,154930
1618,1000194,8,2,17936
1619,1000195,1,106,1431253
1620,1000195,10,4,93886
1621,1000195,11,24,109099
1622,1000195,12,2,3173
1623,1000195,13,6,5293
1624,1000195,14,4,52720
1625,1000195,15,10,140872
1626,1000195,16,7,98620
1627,1000195,2,27,335681
1628,1000195,3,13,138764
1629,1000195,4,13,33852
1630,1000195,5,109,710064
1631,1000195,6,13,227496
1632,1000195,7,4,74373
1633,1000195,8,124,1076868
1634,1000196,1,1,15351
1635,1000196,10,1,13928
1636,1000196,16,1,12171
1637,1000196,3,1,10620
1638,1000196,5,7,52577
1639,1000196,6,6,106527
1640,1000196,8,2,16168
1641,1000197,1,3,38706
1642,1000197,2,1,16419
1643,1000197,5,4,26451
1644,1000197,8,8,61713
1645,1000198,1,84,1118421
1646,1000198,13,2,1506
1647,1000198,15,1,16854
1648,1000198,2,16,186295
1649,1000198,3,12,131895
1650,1000198,4,8,20400
1651,1000198,5,58,400981
1652,1000198,6,5,89948
1653,1000198,8,21,148395
1654,1000199,1,76,966086
1655,1000199,10,1,19328
1656,1000199,11,4,21091
1657,1000199,12,1,720
1658,1000199,13,1,569
1659,1000199,14,1,11536
1660,1000199,15,4,62557
1661,1000199,2,5,46511
1662,1000199,3,1,5775
1663,1000199,4,3,7014
1664,1000199,5,42,234909
1665,1000199,6,3,52813
1666,1000199,8,64,395954
1667,1000200,1,3,50473
1668,1000200,15,1,13211
1669,1000200,2,1,3639
1670,1000200,3,2,19044
1671,1000200,5,6,33412
1672,1000200,8,1,9905
1673,1000201,1,4,57764
1674,1000201,14,3,43939
1675,1000201,2,2,25674
1676,1000201,5,24,169864
1677,1000201,6,1,16604
1678,1000201,7,1,16469
1679,1000201,8,16,135075
1680,1000202,1,111,1475592
1681,1000202,11,23,115058
1682,1000202,12,2,2105
1683,1000202,13,1,403
1684,1000202,2,8,75190
1685,1000202,3,14,125954
1686,1000202,4,10,21681
1687,1000202,5,128,719814
1688,1000202,6,14,192160
1689,1000202,8,68,467998
1690,1000203,1,6,62942
1691,1000203,11,2,6374
1692,1000203,2,1,3754
1693,1000203,4,1,1372
1694,1000203,5,10,28746
1695,1000203,6,7,93628
1696,1000203,8,38,192271
1697,1000204,1,85,1192645
1698,1000204,10,1,14561
1699,1000204,11,4,22924
1700,1000204,15,3,30180
1701,1000204,16,2,33064
1702,1000204,18,3,9070
1703,1000204,2,24,257910
1704,1000204,3,12,114713
1705,1000204,4,8,18381
1706,1000204,5,47,287530
1707,1000204,6,5,65218
1708,1000204,8,52,378288
1709,1000205,1,20,322282
1710,1000205,10,1,23468
1711,1000205,13,1,752
1712,1000205,15,2,42309
1713,1000205,16,1,16924
1714,1000205,18,1,3892
1715,1000205,2,5,39181
1716,1000205,3,1,13716
1717,1000205,4,1,697
1718,1000205,5,34,242196
1719,1000205,6,7,129903
1720,1000205,7,1,20876
1721,1000205,8,9,67718
1722,1000206,1,6,103625
1723,1000206,11,2,10795
1724,1000206,15,1,8878
1725,1000206,2,1,9697
1726,1000206,5,3,5678
1727,1000206,8,2,13668
1728,1000207,1,2,34882
1729,1000207,11,2,9197
1730,1000207,15,1,13263
1731,1000207,16,1,4520
1732,1000207,2,1,12785
1733,1000207,3,1,10952
1734,1000207,5,5,28123
1735,1000208,1,30,422819
1736,1000208,10,4,70643
1737,1000208,11,14,69766
1738,1000208,14,1,11331
1739,1000208,15,3,42470
1740,1000208,16,6,90467
1741,1000208,2,4,42211
1742,1000208,3,1,10645
1743,1000208,4,1,2802
1744,1000208,5,18,107831
1745,1000208,6,3,48733
1746,1000208,7,2,41081
1747,1000208,8,21,149386
1748,1000209,1,2,23156
1749,1000209,5,8,43776
1750,1000209,8,3,19800
1751,1000210,1,57,883170
1752,1000211,1,5,88962
1753,1000211,11,3,18124
1754,1000211,13,1,745
1755,1000211,15,1,21441
1756,1000211,16,2,41116
1757,1000211,4,2,5035
1758,1000211,5,1,5417
1759,1000211,6,1,3988
1760,1000211,8,5,39855
1761,1000212,1,19,302785
1762,1000212,11,1,3087
1763,1000212,13,1,752
1764,1000212,16,1,16763
1765,1000212,2,1,16228
1766,1000212,4,1,2869
1767,1000212,5,30,197346
1768,1000212,6,5,73094
1769,1000212,7,1,16719
1770,1000212,8,7,49623
1771,1000213,1,3,53949
1772,1000213,3,1,13633
1773,1000213,4,1,2163
1774,1000213,5,2,12480
1775,1000213,8,2,15923
1776,1000214,1,15,175784
1777,1000214,10,4,89482
1778,1000214,2,3,32375
1779,1000214,3,6,69638
1780,1000214,4,2,2166
1781,1000214,5,53,286439
1782,1000214,6,4,45606
1783,1000214,8,6,49893
1784,1000215,1,8,128579
1785,1000215,16,1,20194
1786,1000215,2,1,15957
1787,1000215,3,1,10620
1788,1000215,5,1,8857
1789,1000215,6,1,16671
1790,1000215,8,2,13895
1791,1000215,9,1,23215
1792,1000216,1,56,689088
1793,1000216,10,1,9337
1794,1000216,11,11,53006
1795,1000216,12,4,3953
1796,1000216,13,2,1521
1797,1000216,14,1,14594
1798,1000216,15,4,55809
1799,1000216,16,8,128118
1800,1000216,17,1,10322
1801,1000216,18,2,6847
1802,1000216,2,24,226639
1803,1000216,3,6,36521
1804,1000216,4,23,37203
1805,1000216,5,182,1057570
1806,1000216,6,7,106438
1807,1000216,7,2,24702
1808,1000216,8,95,679066
1809,1000217,1,4,65428
1810,1000217,15,1,9009
1811,1000217,16,1,4264
1812,1000217,4,1,2142
1813,1000217,5,4,31300
1814,1000217,6,2,32168
1815,1000218,1,8,94071
1816,1000218,10,1,23076
1817,1000218,11,2,7560
1818,1000218,15,2,21034
1819,1000218,16,2,21374
1820,1000218,2,3,32675
1821,1000218,3,2,18692
1822,1000218,5,23,129170
1823,1000218,8,6,34058
1824,1000219,1,3,43026
1825,1000219,15,1,17189
1826,1000219,16,1,16278
1827,1000219,5,13,79117
1828,1000219,8,3,19823
1829,1000220,1,14,209831
1830,1000220,10,1,23499
1831,1000220,11,1,7400
1832,1000220,13,3,2434
1833,1000220,15,1,21435
1834,1000220,16,2,29290
1835,1000220,2,2,26162
1836,1000220,3,2,26938
1837,1000220,5,17,126950
1838,1000220,6,3,61118
1839,1000220,8,10,85454
1840,1000221,1,2,19414
1841,1000221,10,1,9530
1842,1000221,11,2,10470
1843,1000221,13,3,1552
1844,1000221,5,2,12291
1845,1000221,6,3,45492
1846,1000221,8,5,31847
1847,1000222,1,11,173892
1848,1000222,10,1,13974
1849,1000222,16,1,16859
1850,1000222,18,1,3785
1851,1000222,2,4,48772
1852,1000222,3,1,13479
1853,1000222,4,1,2736
1854,1000222,5,8,55953
1855,1000222,6,2,32539
1856,1000222,7,1,16626
1857,1000222,8,7,49810
1858,1000223,1,40,541941
1859,1000223,11,2,10795
1860,1000223,12,1,1745
1861,1000223,14,2,8475
1862,1000223,18,1,3828
1863,1000223,2,8,74752
1864,1000223,3,4,43379
1865,1000223,4,6,12692
1866,1000223,5,43,281918
1867,1000223,8,23,146351
1868,1000225,1,44,471146
1869,1000225,11,6,27803
1870,1000225,12,1,1091
1871,1000225,13,4,2337
1872,1000225,14,1,11405
1873,1000225,16,10,117659
1874,1000225,18,1,2320
1875,1000225,2,6,68219
1876,1000225,3,4,38705
1877,1000225,4,2,6283
1878,1000225,5,73,433994
1879,1000225,6,30,444864
1880,1000225,7,8,132088
1881,1000225,8,102,725304
1882,1000226,1,4,43309
1883,1000226,5,2,15857
1884,1000226,8,4,33835
1885,1000227,1,3,35495
1886,1000227,15,1,4694
1887,1000227,16,3,53921
1888,1000227,2,1,9647
1889,1000227,5,5,30079
1890,1000227,8,4,31613
1891,1000228,1,6,85974
1892,1000228,11,2,12140
1893,1000228,16,1,20742
1894,1000228,2,1,12703
1895,1000228,3,1,13195
1896,1000228,4,1,3470
1897,1000228,5,3,21075
1898,1000228,6,1,20262
1899,1000228,8,5,43454
1900,1000229,1,24,232797
1901,1000229,11,2,7520
1902,1000229,12,1,1046
1903,1000229,15,1,21077
1904,1000229,2,2,13756
1905,1000229,3,1,10939
1906,1000229,4,4,6414
1907,1000229,5,21,127563
1908,1000229,6,6,73742
1909,1000229,8,52,414876
1910,1000230,1,23,396015
1911,1000230,10,1,23349
1912,1000230,11,3,19749
1913,1000230,13,1,771
1914,1000230,15,3,50383
1915,1000230,16,2,33522
1916,1000230,17,1,7703
1917,1000230,2,2,25899
1918,1000230,3,3,32596
1919,1000230,4,2,6362
1920,1000230,5,28,200383
1921,1000230,6,3,49396
1922,1000230,8,27,224916
1923,1000231,1,20,348995
1924,1000231,10,1,18658
1925,1000231,11,6,17133
1926,1000231,12,1,1426
1927,1000231,13,1,950
1928,1000231,16,1,20878
1929,1000231,2,3,36017
1930,1000231,3,2,23796
1931,1000231,4,1,3501
1932,1000231,5,12,98165
1933,1000231,6,1,16428
1934,1000231,8,5,41523
1935,1000232,1,6,70664
1936,1000232,11,2,14882
1937,1000232,15,1,21006
1938,1000232,16,1,4778
1939,1000232,2,1,9562
1940,1000232,3,4,48689
1941,1000232,4,1,3555
1942,1000232,5,35,218520
1943,1000232,8,3,22203
1944,1000233,1,4,69878
1945,1000233,12,4,6984
1946,1000233,2,4,42557
1947,1000233,3,4,53951
1948,1000233,4,1,3466
1949,1000233,5,4,31200
1950,1000233,8,7,65478
1951,1000234,1,3,45938
1952,1000234,10,1,23404
1953,1000234,12,1,1733
1954,1000234,14,1,15159
